price_count;createdAt;updatedAt;accProductId;accPriceTypeId
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012842;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012843;1
20;2018-10-27 00:00:00;2018-10-27 00:00:00;3012844;1
6;2018-10-27 00:00:00;2018-10-27 00:00:00;3012845;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012846;1
12;2018-10-27 00:00:00;2018-10-27 00:00:00;3012847;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012848;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012849;1
10;2018-10-27 00:00:00;2018-10-27 00:00:00;3012850;1
12;2018-10-27 00:00:00;2018-10-27 00:00:00;3012851;1
19;2018-10-27 00:00:00;2018-10-27 00:00:00;3012852;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012853;1
16;2018-10-27 00:00:00;2018-10-27 00:00:00;3012854;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012855;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012856;1
9;2018-10-27 00:00:00;2018-10-27 00:00:00;3012857;1
20;2018-10-27 00:00:00;2018-10-27 00:00:00;3012858;1
9;2018-10-27 00:00:00;2018-10-27 00:00:00;3012859;1
14;2018-10-27 00:00:00;2018-10-27 00:00:00;3012860;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012861;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012862;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012863;1
399;2018-10-27 00:00:00;2018-10-27 00:00:00;3012864;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012865;1
188;2018-10-27 00:00:00;2018-10-27 00:00:00;3012866;1
145;2018-10-27 00:00:00;2018-10-27 00:00:00;3012867;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012868;1
130;2018-10-27 00:00:00;2018-10-27 00:00:00;3012869;1
140;2018-10-27 00:00:00;2018-10-27 00:00:00;3012870;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012871;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012872;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012873;1
190;2018-10-27 00:00:00;2018-10-27 00:00:00;3012874;1
170;2018-10-27 00:00:00;2018-10-27 00:00:00;3012875;1
170;2018-10-27 00:00:00;2018-10-27 00:00:00;3012876;1
170;2018-10-27 00:00:00;2018-10-27 00:00:00;3012877;1
101;2018-10-27 00:00:00;2018-10-27 00:00:00;3012878;1
140;2018-10-27 00:00:00;2018-10-27 00:00:00;3012879;1
101;2018-10-27 00:00:00;2018-10-27 00:00:00;3012880;1
78;2018-10-27 00:00:00;2018-10-27 00:00:00;3012881;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012882;1
134;2018-10-27 00:00:00;2018-10-27 00:00:00;3012883;1
148;2018-10-27 00:00:00;2018-10-27 00:00:00;3012884;1
170;2018-10-27 00:00:00;2018-10-27 00:00:00;3012885;1
85;2018-10-27 00:00:00;2018-10-27 00:00:00;3012886;1
95;2018-10-27 00:00:00;2018-10-27 00:00:00;3012887;1
156;2018-10-27 00:00:00;2018-10-27 00:00:00;3012888;1
135;2018-10-27 00:00:00;2018-10-27 00:00:00;3012889;1
98;2018-10-27 00:00:00;2018-10-27 00:00:00;3012890;1
91;2018-10-27 00:00:00;2018-10-27 00:00:00;3012891;1
104;2018-10-27 00:00:00;2018-10-27 00:00:00;3012892;1
136;2018-10-27 00:00:00;2018-10-27 00:00:00;3012893;1
126;2018-10-27 00:00:00;2018-10-27 00:00:00;3012894;1
126;2018-10-27 00:00:00;2018-10-27 00:00:00;3012895;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012896;1
143;2018-10-27 00:00:00;2018-10-27 00:00:00;3012897;1
121;2018-10-27 00:00:00;2018-10-27 00:00:00;3012898;1
121;2018-10-27 00:00:00;2018-10-27 00:00:00;3012899;1
121;2018-10-27 00:00:00;2018-10-27 00:00:00;3012900;1
190;2018-10-27 00:00:00;2018-10-27 00:00:00;3012901;1
154;2018-10-27 00:00:00;2018-10-27 00:00:00;3012902;1
174;2018-10-27 00:00:00;2018-10-27 00:00:00;3012903;1
190;2018-10-27 00:00:00;2018-10-27 00:00:00;3012904;1
154;2018-10-27 00:00:00;2018-10-27 00:00:00;3012905;1
129;2018-10-27 00:00:00;2018-10-27 00:00:00;3012906;1
195;2018-10-27 00:00:00;2018-10-27 00:00:00;3012907;1
195;2018-10-27 00:00:00;2018-10-27 00:00:00;3012908;1
195;2018-10-27 00:00:00;2018-10-27 00:00:00;3012909;1
195;2018-10-27 00:00:00;2018-10-27 00:00:00;3012910;1
126;2018-10-27 00:00:00;2018-10-27 00:00:00;3012911;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012912;1
116;2018-10-27 00:00:00;2018-10-27 00:00:00;3012913;1
112;2018-10-27 00:00:00;2018-10-27 00:00:00;3012914;1
152;2018-10-27 00:00:00;2018-10-27 00:00:00;3012915;1
153;2018-10-27 00:00:00;2018-10-27 00:00:00;3012916;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012917;1
153;2018-10-27 00:00:00;2018-10-27 00:00:00;3012918;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012919;1
106;2018-10-27 00:00:00;2018-10-27 00:00:00;3012920;1
115;2018-10-27 00:00:00;2018-10-27 00:00:00;3012921;1
112;2018-10-27 00:00:00;2018-10-27 00:00:00;3012922;1
100;2018-10-27 00:00:00;2018-10-27 00:00:00;3012923;1
106;2018-10-27 00:00:00;2018-10-27 00:00:00;3012924;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012925;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012926;1
123;2018-10-27 00:00:00;2018-10-27 00:00:00;3012927;1
144;2018-10-27 00:00:00;2018-10-27 00:00:00;3012928;1
143;2018-10-27 00:00:00;2018-10-27 00:00:00;3012929;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012930;1
160;2018-10-27 00:00:00;2018-10-27 00:00:00;3012931;1
160;2018-10-27 00:00:00;2018-10-27 00:00:00;3012932;1
145;2018-10-27 00:00:00;2018-10-27 00:00:00;3012933;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012934;1
200;2018-10-27 00:00:00;2018-10-27 00:00:00;3012935;1
126;2018-10-27 00:00:00;2018-10-27 00:00:00;3012936;1
205;2018-10-27 00:00:00;2018-10-27 00:00:00;3012937;1
191;2018-10-27 00:00:00;2018-10-27 00:00:00;3012938;1
190;2018-10-27 00:00:00;2018-10-27 00:00:00;3012939;1
187;2018-10-27 00:00:00;2018-10-27 00:00:00;3012940;1
189;2018-10-27 00:00:00;2018-10-27 00:00:00;3012941;1
137;2018-10-27 00:00:00;2018-10-27 00:00:00;3012942;1
167;2018-10-27 00:00:00;2018-10-27 00:00:00;3012943;1
80;2018-10-27 00:00:00;2018-10-27 00:00:00;3012944;1
116;2018-10-27 00:00:00;2018-10-27 00:00:00;3012945;1
95;2018-10-27 00:00:00;2018-10-27 00:00:00;3012946;1
73;2018-10-27 00:00:00;2018-10-27 00:00:00;3012947;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012948;1
140;2018-10-27 00:00:00;2018-10-27 00:00:00;3012949;1
104;2018-10-27 00:00:00;2018-10-27 00:00:00;3012950;1
133;2018-10-27 00:00:00;2018-10-27 00:00:00;3012951;1
133;2018-10-27 00:00:00;2018-10-27 00:00:00;3012952;1
90;2018-10-27 00:00:00;2018-10-27 00:00:00;3012953;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012954;1
133;2018-10-27 00:00:00;2018-10-27 00:00:00;3012955;1
88;2018-10-27 00:00:00;2018-10-27 00:00:00;3012956;1
125;2018-10-27 00:00:00;2018-10-27 00:00:00;3012957;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012958;1
168;2018-10-27 00:00:00;2018-10-27 00:00:00;3012959;1
134;2018-10-27 00:00:00;2018-10-27 00:00:00;3012960;1
138;2018-10-27 00:00:00;2018-10-27 00:00:00;3012961;1
158;2018-10-27 00:00:00;2018-10-27 00:00:00;3012962;1
130;2018-10-27 00:00:00;2018-10-27 00:00:00;3012963;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012964;1
138;2018-10-27 00:00:00;2018-10-27 00:00:00;3012965;1
190;2018-10-27 00:00:00;2018-10-27 00:00:00;3012966;1
176;2018-10-27 00:00:00;2018-10-27 00:00:00;3012967;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012968;1
186;2018-10-27 00:00:00;2018-10-27 00:00:00;3012969;1
114;2018-10-27 00:00:00;2018-10-27 00:00:00;3012970;1
87;2018-10-27 00:00:00;2018-10-27 00:00:00;3012971;1
87;2018-10-27 00:00:00;2018-10-27 00:00:00;3012972;1
64;2018-10-27 00:00:00;2018-10-27 00:00:00;3012973;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012974;1
80;2018-10-27 00:00:00;2018-10-27 00:00:00;3012975;1
80;2018-10-27 00:00:00;2018-10-27 00:00:00;3012976;1
73;2018-10-27 00:00:00;2018-10-27 00:00:00;3012977;1
64;2018-10-27 00:00:00;2018-10-27 00:00:00;3012978;1
77;2018-10-27 00:00:00;2018-10-27 00:00:00;3012979;1
75;2018-10-27 00:00:00;2018-10-27 00:00:00;3012980;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012981;1
280;2018-10-27 00:00:00;2018-10-27 00:00:00;3012982;1
280;2018-10-27 00:00:00;2018-10-27 00:00:00;3012983;1
280;2018-10-27 00:00:00;2018-10-27 00:00:00;3012984;1
350;2018-10-27 00:00:00;2018-10-27 00:00:00;3012985;1
350;2018-10-27 00:00:00;2018-10-27 00:00:00;3012986;1
350;2018-10-27 00:00:00;2018-10-27 00:00:00;3012987;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012988;1
280;2018-10-27 00:00:00;2018-10-27 00:00:00;3012989;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012990;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012991;1
330;2018-10-27 00:00:00;2018-10-27 00:00:00;3012992;1
180;2018-10-27 00:00:00;2018-10-27 00:00:00;3012993;1
228;2018-10-27 00:00:00;2018-10-27 00:00:00;3012994;1
233;2018-10-27 00:00:00;2018-10-27 00:00:00;3012995;1
195;2018-10-27 00:00:00;2018-10-27 00:00:00;3012996;1
162;2018-10-27 00:00:00;2018-10-27 00:00:00;3012997;1
152;2018-10-27 00:00:00;2018-10-27 00:00:00;3012998;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3012999;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013000;1
472;2018-10-27 00:00:00;2018-10-27 00:00:00;3013001;1
455;2018-10-27 00:00:00;2018-10-27 00:00:00;3013002;1
180;2018-10-27 00:00:00;2018-10-27 00:00:00;3013003;1
154;2018-10-27 00:00:00;2018-10-27 00:00:00;3013004;1
184;2018-10-27 00:00:00;2018-10-27 00:00:00;3013005;1
265;2018-10-27 00:00:00;2018-10-27 00:00:00;3013006;1
137;2018-10-27 00:00:00;2018-10-27 00:00:00;3013007;1
257;2018-10-27 00:00:00;2018-10-27 00:00:00;3013008;1
265;2018-10-27 00:00:00;2018-10-27 00:00:00;3013009;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013010;1
350;2018-10-27 00:00:00;2018-10-27 00:00:00;3013011;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013012;1
305;2018-10-27 00:00:00;2018-10-27 00:00:00;3013013;1
410;2018-10-27 00:00:00;2018-10-27 00:00:00;3013014;1
490;2018-10-27 00:00:00;2018-10-27 00:00:00;3013015;1
414;2018-10-27 00:00:00;2018-10-27 00:00:00;3013016;1
750;2018-10-27 00:00:00;2018-10-27 00:00:00;3013017;1
650;2018-10-27 00:00:00;2018-10-27 00:00:00;3013018;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013019;1
570;2018-10-27 00:00:00;2018-10-27 00:00:00;3013020;1
650;2018-10-27 00:00:00;2018-10-27 00:00:00;3013021;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013022;1
750;2018-10-27 00:00:00;2018-10-27 00:00:00;3013023;1
750;2018-10-27 00:00:00;2018-10-27 00:00:00;3013024;1
750;2018-10-27 00:00:00;2018-10-27 00:00:00;3013025;1
160;2018-10-27 00:00:00;2018-10-27 00:00:00;3013026;1
330;2018-10-27 00:00:00;2018-10-27 00:00:00;3013027;1
330;2018-10-27 00:00:00;2018-10-27 00:00:00;3013028;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013029;1
250;2018-10-27 00:00:00;2018-10-27 00:00:00;3013030;1
180;2018-10-27 00:00:00;2018-10-27 00:00:00;3013031;1
190;2018-10-27 00:00:00;2018-10-27 00:00:00;3013032;1
160;2018-10-27 00:00:00;2018-10-27 00:00:00;3013033;1
145;2018-10-27 00:00:00;2018-10-27 00:00:00;3013034;1
250;2018-10-27 00:00:00;2018-10-27 00:00:00;3013035;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013036;1
246;2018-10-27 00:00:00;2018-10-27 00:00:00;3013037;1
190;2018-10-27 00:00:00;2018-10-27 00:00:00;3013038;1
140;2018-10-27 00:00:00;2018-10-27 00:00:00;3013039;1
140;2018-10-27 00:00:00;2018-10-27 00:00:00;3013040;1
190;2018-10-27 00:00:00;2018-10-27 00:00:00;3013041;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013042;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013043;1
235;2018-10-27 00:00:00;2018-10-27 00:00:00;3013044;1
230;2018-10-27 00:00:00;2018-10-27 00:00:00;3013045;1
250;2018-10-27 00:00:00;2018-10-27 00:00:00;3013046;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013047;1
300;2018-10-27 00:00:00;2018-10-27 00:00:00;3013048;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013049;1
670;2018-10-27 00:00:00;2018-10-27 00:00:00;3013050;1
690;2018-10-27 00:00:00;2018-10-27 00:00:00;3013051;1
650;2018-10-27 00:00:00;2018-10-27 00:00:00;3013052;1
670;2018-10-27 00:00:00;2018-10-27 00:00:00;3013053;1
314;2018-10-27 00:00:00;2018-10-27 00:00:00;3013054;1
268;2018-10-27 00:00:00;2018-10-27 00:00:00;3013055;1
333;2018-10-27 00:00:00;2018-10-27 00:00:00;3013056;1
451;2018-10-27 00:00:00;2018-10-27 00:00:00;3013057;1
261;2018-10-27 00:00:00;2018-10-27 00:00:00;3013058;1
145;2018-10-27 00:00:00;2018-10-27 00:00:00;3013059;1
143;2018-10-27 00:00:00;2018-10-27 00:00:00;3013060;1
149;2018-10-27 00:00:00;2018-10-27 00:00:00;3013061;1
101;2018-10-27 00:00:00;2018-10-27 00:00:00;3013062;1
104;2018-10-27 00:00:00;2018-10-27 00:00:00;3013063;1
190;2018-10-27 00:00:00;2018-10-27 00:00:00;3013064;1
170;2018-10-27 00:00:00;2018-10-27 00:00:00;3013065;1
104;2018-10-27 00:00:00;2018-10-27 00:00:00;3013066;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013067;1
76;2018-10-27 00:00:00;2018-10-27 00:00:00;3013068;1
95;2018-10-27 00:00:00;2018-10-27 00:00:00;3013069;1
156;2018-10-27 00:00:00;2018-10-27 00:00:00;3013070;1
150;2018-10-27 00:00:00;2018-10-27 00:00:00;3013071;1
83;2018-10-27 00:00:00;2018-10-27 00:00:00;3013072;1
126;2018-10-27 00:00:00;2018-10-27 00:00:00;3013073;1
98;2018-10-27 00:00:00;2018-10-27 00:00:00;3013074;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013075;1
132;2018-10-27 00:00:00;2018-10-27 00:00:00;3013076;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013077;1
116;2018-10-27 00:00:00;2018-10-27 00:00:00;3013078;1
147;2018-10-27 00:00:00;2018-10-27 00:00:00;3013079;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013080;1
118;2018-10-27 00:00:00;2018-10-27 00:00:00;3013081;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013082;1
117;2018-10-27 00:00:00;2018-10-27 00:00:00;3013083;1
117;2018-10-27 00:00:00;2018-10-27 00:00:00;3013084;1
170;2018-10-27 00:00:00;2018-10-27 00:00:00;3013085;1
103;2018-10-27 00:00:00;2018-10-27 00:00:00;3013086;1
160;2018-10-27 00:00:00;2018-10-27 00:00:00;3013087;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013088;1
125;2018-10-27 00:00:00;2018-10-27 00:00:00;3013089;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013090;1
38;2018-10-27 00:00:00;2018-10-27 00:00:00;3013091;1
143;2018-10-27 00:00:00;2018-10-27 00:00:00;3013092;1
91;2018-10-27 00:00:00;2018-10-27 00:00:00;3013093;1
15;2018-10-27 00:00:00;2018-10-27 00:00:00;3013094;1
73;2018-10-27 00:00:00;2018-10-27 00:00:00;3013095;1
160;2018-10-27 00:00:00;2018-10-27 00:00:00;3013096;1
171;2018-10-27 00:00:00;2018-10-27 00:00:00;3013097;1
150;2018-10-27 00:00:00;2018-10-27 00:00:00;3013098;1
217;2018-10-27 00:00:00;2018-10-27 00:00:00;3013099;1
107;2018-10-27 00:00:00;2018-10-27 00:00:00;3013100;1
96;2018-10-27 00:00:00;2018-10-27 00:00:00;3013101;1
158;2018-10-27 00:00:00;2018-10-27 00:00:00;3013102;1
190;2018-10-27 00:00:00;2018-10-27 00:00:00;3013103;1
64;2018-10-27 00:00:00;2018-10-27 00:00:00;3013104;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013105;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013106;1
114;2018-10-27 00:00:00;2018-10-27 00:00:00;3013107;1
75;2018-10-27 00:00:00;2018-10-27 00:00:00;3013108;1
280;2018-10-27 00:00:00;2018-10-27 00:00:00;3013109;1
280;2018-10-27 00:00:00;2018-10-27 00:00:00;3013110;1
350;2018-10-27 00:00:00;2018-10-27 00:00:00;3013111;1
280;2018-10-27 00:00:00;2018-10-27 00:00:00;3013112;1
280;2018-10-27 00:00:00;2018-10-27 00:00:00;3013113;1
160;2018-10-27 00:00:00;2018-10-27 00:00:00;3013114;1
280;2018-10-27 00:00:00;2018-10-27 00:00:00;3013115;1
160;2018-10-27 00:00:00;2018-10-27 00:00:00;3013116;1
280;2018-10-27 00:00:00;2018-10-27 00:00:00;3013117;1
350;2018-10-27 00:00:00;2018-10-27 00:00:00;3013118;1
280;2018-10-27 00:00:00;2018-10-27 00:00:00;3013119;1
280;2018-10-27 00:00:00;2018-10-27 00:00:00;3013120;1
280;2018-10-27 00:00:00;2018-10-27 00:00:00;3013121;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013122;1
313;2018-10-27 00:00:00;2018-10-27 00:00:00;3013123;1
350;2018-10-27 00:00:00;2018-10-27 00:00:00;3013124;1
245;2018-10-27 00:00:00;2018-10-27 00:00:00;3013125;1
200;2018-10-27 00:00:00;2018-10-27 00:00:00;3013126;1
349;2018-10-27 00:00:00;2018-10-27 00:00:00;3013127;1
350;2018-10-27 00:00:00;2018-10-27 00:00:00;3013128;1
280;2018-10-27 00:00:00;2018-10-27 00:00:00;3013129;1
310;2018-10-27 00:00:00;2018-10-27 00:00:00;3013130;1
231;2018-10-27 00:00:00;2018-10-27 00:00:00;3013131;1
280;2018-10-27 00:00:00;2018-10-27 00:00:00;3013132;1
350;2018-10-27 00:00:00;2018-10-27 00:00:00;3013133;1
156;2018-10-27 00:00:00;2018-10-27 00:00:00;3013134;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013135;1
280;2018-10-27 00:00:00;2018-10-27 00:00:00;3013136;1
250;2018-10-27 00:00:00;2018-10-27 00:00:00;3013137;1
200;2018-10-27 00:00:00;2018-10-27 00:00:00;3013138;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013139;1
260;2018-10-27 00:00:00;2018-10-27 00:00:00;3013140;1
250;2018-10-27 00:00:00;2018-10-27 00:00:00;3013141;1
261;2018-10-27 00:00:00;2018-10-27 00:00:00;3013142;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013143;1
550;2018-10-27 00:00:00;2018-10-27 00:00:00;3013144;1
550;2018-10-27 00:00:00;2018-10-27 00:00:00;3013145;1
275;2018-10-27 00:00:00;2018-10-27 00:00:00;3013146;1
750;2018-10-27 00:00:00;2018-10-27 00:00:00;3013147;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013148;1
45;2018-10-27 00:00:00;2018-10-27 00:00:00;3013149;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013150;1
190;2018-10-27 00:00:00;2018-10-27 00:00:00;3013151;1
190;2018-10-27 00:00:00;2018-10-27 00:00:00;3013152;1
190;2018-10-27 00:00:00;2018-10-27 00:00:00;3013153;1
190;2018-10-27 00:00:00;2018-10-27 00:00:00;3013154;1
60;2018-10-27 00:00:00;2018-10-27 00:00:00;3013155;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013156;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013157;1
670;2018-10-27 00:00:00;2018-10-27 00:00:00;3013158;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013159;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013160;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013161;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013162;1
670;2018-10-27 00:00:00;2018-10-27 00:00:00;3013163;1
330;2018-10-27 00:00:00;2018-10-27 00:00:00;3013164;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013165;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013166;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013167;1
670;2018-10-27 00:00:00;2018-10-27 00:00:00;3013168;1
23;2018-10-27 00:00:00;2018-10-27 00:00:00;3013169;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013170;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013171;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013172;1
177;2018-10-27 00:00:00;2018-10-27 00:00:00;3013173;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013174;1
330;2018-10-27 00:00:00;2018-10-27 00:00:00;3013175;1
190;2018-10-27 00:00:00;2018-10-27 00:00:00;3013176;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013177;1
670;2018-10-27 00:00:00;2018-10-27 00:00:00;3013178;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013179;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013180;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013181;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013182;1
380;2018-10-27 00:00:00;2018-10-27 00:00:00;3013183;1
350;2018-10-27 00:00:00;2018-10-27 00:00:00;3013184;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013185;1
350;2018-10-27 00:00:00;2018-10-27 00:00:00;3013186;1
350;2018-10-27 00:00:00;2018-10-27 00:00:00;3013187;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013188;1
350;2018-10-27 00:00:00;2018-10-27 00:00:00;3013189;1
350;2018-10-27 00:00:00;2018-10-27 00:00:00;3013190;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013191;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013192;1
650;2018-10-27 00:00:00;2018-10-27 00:00:00;3013193;1
650;2018-10-27 00:00:00;2018-10-27 00:00:00;3013194;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013195;1
650;2018-10-27 00:00:00;2018-10-27 00:00:00;3013196;1
550;2018-10-27 00:00:00;2018-10-27 00:00:00;3013197;1
550;2018-10-27 00:00:00;2018-10-27 00:00:00;3013198;1
550;2018-10-27 00:00:00;2018-10-27 00:00:00;3013199;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013200;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013201;1
330;2018-10-27 00:00:00;2018-10-27 00:00:00;3013202;1
330;2018-10-27 00:00:00;2018-10-27 00:00:00;3013203;1
350;2018-10-27 00:00:00;2018-10-27 00:00:00;3013204;1
350;2018-10-27 00:00:00;2018-10-27 00:00:00;3013205;1
350;2018-10-27 00:00:00;2018-10-27 00:00:00;3013206;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013207;1
400;2018-10-27 00:00:00;2018-10-27 00:00:00;3013208;1
390;2018-10-27 00:00:00;2018-10-27 00:00:00;3013209;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013210;1
380;2018-10-27 00:00:00;2018-10-27 00:00:00;3013211;1
380;2018-10-27 00:00:00;2018-10-27 00:00:00;3013212;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013213;1
380;2018-10-27 00:00:00;2018-10-27 00:00:00;3013214;1
380;2018-10-27 00:00:00;2018-10-27 00:00:00;3013215;1
380;2018-10-27 00:00:00;2018-10-27 00:00:00;3013216;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013217;1
690;2018-10-27 00:00:00;2018-10-27 00:00:00;3013218;1
149;2018-10-27 00:00:00;2018-10-27 00:00:00;3013219;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013220;1
30;2018-10-27 00:00:00;2018-10-27 00:00:00;3013221;1
185;2018-10-27 00:00:00;2018-10-27 00:00:00;3013222;1
67;2018-10-27 00:00:00;2018-10-27 00:00:00;3013223;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013224;1
670;2018-10-27 00:00:00;2018-10-27 00:00:00;3013225;1
670;2018-10-27 00:00:00;2018-10-27 00:00:00;3013226;1
670;2018-10-27 00:00:00;2018-10-27 00:00:00;3013227;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013228;1
670;2018-10-27 00:00:00;2018-10-27 00:00:00;3013229;1
670;2018-10-27 00:00:00;2018-10-27 00:00:00;3013230;1
670;2018-10-27 00:00:00;2018-10-27 00:00:00;3013231;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013232;1
670;2018-10-27 00:00:00;2018-10-27 00:00:00;3013233;1
670;2018-10-27 00:00:00;2018-10-27 00:00:00;3013234;1
670;2018-10-27 00:00:00;2018-10-27 00:00:00;3013235;1
670;2018-10-27 00:00:00;2018-10-27 00:00:00;3013236;1
670;2018-10-27 00:00:00;2018-10-27 00:00:00;3013237;1
210;2018-10-27 00:00:00;2018-10-27 00:00:00;3013238;1
200;2018-10-27 00:00:00;2018-10-27 00:00:00;3013239;1
210;2018-10-27 00:00:00;2018-10-27 00:00:00;3013240;1
170;2018-10-27 00:00:00;2018-10-27 00:00:00;3013241;1
170;2018-10-27 00:00:00;2018-10-27 00:00:00;3013242;1
170;2018-10-27 00:00:00;2018-10-27 00:00:00;3013243;1
170;2018-10-27 00:00:00;2018-10-27 00:00:00;3013244;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013245;1
170;2018-10-27 00:00:00;2018-10-27 00:00:00;3013246;1
170;2018-10-27 00:00:00;2018-10-27 00:00:00;3013247;1
570;2018-10-27 00:00:00;2018-10-27 00:00:00;3013248;1
570;2018-10-27 00:00:00;2018-10-27 00:00:00;3013249;1
0;2018-10-27 00:00:00;2018-10-27 00:00:00;3013250;1
550;2018-10-27 00:00:00;2018-10-27 00:00:00;3013251;1
